Time of Day [h:m:s:ms],Participant,Category Right,Category Left,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Class
15:25:13:976,49,Saccade,Fixation,91,54,638.8632,484.7336,683.2042,308.6863,0
15:25:13:993,49,Saccade,Fixation,91,54,637.826,488.212,683.4334,308.0342,0
15:25:14:010,49,Saccade,Fixation,91,54,638.3043,488.8547,683.6392,308.311,0
15:25:14:026,49,Saccade,Fixation,91,54,639.0395,489.6216,684.9941,308.4317,0
15:25:14:043,49,Saccade,Fixation,91,54,639.7357,391.8287,686.0406,308.5362,0
15:25:14:060,49,Saccade,Fixation,91,54,641.0225,390.274,685.4377,309.4583,0
15:25:14:076,49,Saccade,Fixation,91,54,642.3844,396.2432,684.898,309.0679,0
15:25:14:093,49,Saccade,Fixation,91,54,641.6098,489.1318,684.5769,308.9812,0
15:25:14:110,49,Saccade,Fixation,91,54,640.5779,486.395,685.4299,307.3474,0
15:25:14:127,49,Saccade,Fixation,91,54,641.4744,487.3993,685.5104,307.0209,0
15:25:14:143,49,Saccade,Fixation,91,54,640.5109,487.3736,686.0768,306.7909,0
15:25:14:160,49,Fixation,Fixation,95,54,641.9026,403.1425,685.7752,307.5037,0
15:25:14:177,49,Fixation,Fixation,95,54,643.5479,399.3651,685.9615,307.7653,0
15:25:14:193,49,Fixation,Fixation,95,54,643.1519,400.1307,685.6804,308.0169,0
15:25:14:210,49,Fixation,Fixation,95,54,643.0758,397.7087,685.9761,308.545,0
15:25:14:227,49,Fixation,Fixation,95,54,642.5067,396.8274,686.2916,308.0665,0
15:25:14:243,49,Fixation,Fixation,95,54,642.8996,396.9475,687.0928,308.5707,0
15:25:14:260,49,Fixation,Fixation,95,54,642.767,395.9386,688.7758,309.0233,0
15:25:14:277,49,Fixation,Fixation,95,54,643.5717,394.0637,689.3105,309.5756,0
15:25:14:293,49,Fixation,Fixation,95,54,644.5321,393.1597,689.5266,308.1029,0
15:25:14:310,49,Fixation,Fixation,95,54,643.7146,392.8477,688.6226,309.8674,0
15:25:14:327,49,Fixation,Fixation,95,54,644.4666,391.0197,686.7873,310.5019,0
15:25:14:343,49,Fixation,Fixation,95,54,644.6585,389.9911,686.1717,309.7466,0
15:25:14:360,49,Fixation,Fixation,95,54,645.0632,388.2941,686.5393,309.0934,0
15:25:14:377,49,Fixation,Fixation,95,54,644.7902,387.291,687.775,309.6817,0
15:25:14:394,49,Fixation,Fixation,95,54,644.4031,387.4183,687.6069,310.7068,0
15:25:14:410,49,Fixation,Fixation,95,54,642.3403,447.8706,685.186,308.489,0
15:25:14:427,49,Fixation,Fixation,95,54,641.6537,387.6515,685.8272,307.1054,0
15:25:14:444,49,Fixation,Fixation,95,54,641.7352,385.1417,684.5743,308.3589,0
15:25:14:460,49,Fixation,Fixation,95,54,640.8294,384.5729,682.7234,310.3212,0
15:25:14:477,49,Fixation,Fixation,95,54,640.6,383.9387,683.5682,310.1778,0
15:25:14:494,49,Fixation,Fixation,95,54,638.9669,382.7381,682.6822,309.6873,0
15:25:14:510,49,Fixation,Fixation,95,54,639.8581,381.8782,683.6156,309.1672,0
15:25:14:527,49,Fixation,Fixation,95,54,639.3007,382.1899,682.9884,310.5755,0
15:25:14:544,49,Fixation,Fixation,95,54,639.5751,381.9287,682.2604,311.1612,0
15:25:14:560,49,Fixation,Fixation,95,54,639.8159,380.724,683.5896,310.1305,0
15:25:14:577,49,Fixation,Fixation,95,54,640.3148,381.0935,683.7005,308.7312,0
15:25:14:594,49,Fixation,Fixation,95,54,640.7436,379.7367,683.3653,308.888,0
15:25:14:610,49,Fixation,Fixation,95,54,641.2071,377.6611,683.0951,309.1209,0
15:25:14:627,49,Fixation,Fixation,95,54,642.1118,380.2322,682.6123,309.189,0
15:25:14:644,49,Fixation,Fixation,95,54,642.8022,380.3564,684.3822,308.815,0
15:25:14:660,49,Fixation,Fixation,95,54,643.9564,380.0372,683.4304,309.2825,0
15:25:14:677,49,Fixation,Fixation,95,54,644.4232,380.4705,682.915,309.1859,0
15:25:14:694,49,Saccade,Fixation,92,54,645.0484,380.6027,682.2948,308.8178,0
15:25:14:711,49,Saccade,Fixation,92,54,646.5806,463.5437,682.2442,308.0219,0
15:25:14:727,49,Fixation,Fixation,96,54,647.4355,382.183,683.3225,306.6847,0
15:25:14:744,49,Fixation,Fixation,96,54,647.3299,382.4152,683.1987,305.9189,0
15:25:14:761,49,Fixation,Fixation,96,54,648.4228,383.4923,683.29,304.3588,0
15:25:14:777,49,Fixation,Fixation,96,54,650.7647,385.132,683.4487,303.8168,0
15:25:14:794,49,Fixation,Fixation,96,54,652.5958,384.5076,683.526,303.1386,0
15:25:14:811,49,Fixation,Fixation,96,54,652.9306,385.8022,683.703,301.1994,0
15:25:14:827,49,Fixation,Fixation,96,54,653.031,383.5438,681.8224,300.4777,0
15:25:14:844,49,Saccade,Fixation,93,54,653.6588,385.7932,682.5998,299.3682,0
15:25:14:861,49,Saccade,Fixation,93,54,653.4202,468.4303,682.4794,299.3675,0
15:25:14:877,49,Fixation,Fixation,97,54,653.9499,386.6919,681.8456,300.1316,0
15:25:14:894,49,Fixation,Fixation,97,54,654.4616,438.8547,682.7949,300.4966,0
15:25:14:911,49,Fixation,Fixation,97,54,653.1045,387.8127,681.0917,301.3219,0
15:25:14:927,49,Fixation,Fixation,97,54,653.6305,388.8653,679.3981,301.7819,0
15:25:14:944,49,Fixation,Fixation,97,54,653.401,388.873,677.929,301.5583,0
15:25:14:961,49,Fixation,Fixation,97,54,653.4808,387.5429,677.8043,301.4344,0
15:25:14:977,49,Saccade,Fixation,94,54,650.1736,455.4131,677.4202,301.9048,0
15:25:14:994,49,Saccade,Fixation,94,54,649.3072,477.4093,676.9974,302.8932,0
15:25:15:011,49,Fixation,Fixation,98,54,649.2636,394.7041,677.5249,304.4123,0
15:25:15:028,49,Fixation,Fixation,98,54,647.0838,393.1372,676.86,306.0997,0
15:25:15:044,49,Fixation,Fixation,98,54,650.2056,393.9271,677.1179,308.1463,0
15:25:15:061,49,Fixation,Fixation,98,54,648.6715,391.6211,676.4431,307.7032,0
15:25:15:078,49,Fixation,Fixation,98,54,649.2951,391.1934,676.9515,307.7718,0
15:25:15:094,49,Fixation,Fixation,98,54,647.9769,392.3275,676.8041,309.9132,0
15:25:15:111,49,Fixation,Fixation,98,54,649.0593,394.1929,678.311,310.6663,0
15:25:15:128,49,Saccade,Fixation,95,54,650.5804,394.9069,677.9942,311.9746,0
15:25:15:144,49,Saccade,Fixation,95,54,646.7956,489.1359,677.3283,314.0136,0
15:25:15:161,49,Saccade,Fixation,95,54,649.8263,497.5736,678.0426,314.8624,0
15:25:15:178,49,Saccade,Fixation,95,54,652.5088,398.05,679.83,315.2181,0
15:25:15:194,49,Saccade,Fixation,95,54,652.8825,399.2964,679.9032,316.1432,0
15:25:15:211,49,Saccade,Fixation,95,54,655.2886,397.7147,679.1306,317.2624,0
15:25:15:228,49,Saccade,Fixation,95,54,652.4592,494.601,678.5005,317.0468,0
15:25:15:244,49,Saccade,Fixation,95,54,654.987,401.9534,680.2487,317.833,0
15:25:15:261,49,Saccade,Fixation,95,54,653.9871,403.9179,678.6632,319.0728,0
15:25:15:278,49,Saccade,Fixation,95,54,655.5874,403.6955,679.2329,318.8229,0
15:25:15:294,49,Saccade,Fixation,95,54,654.6072,404.0622,678.0163,319.3378,0
15:25:15:311,49,Saccade,Fixation,95,54,651.8989,405.812,678.9284,319.5317,0
15:25:15:328,49,Saccade,Saccade,95,50,545.254,414.0809,633.2108,324.2076,0
15:25:15:345,49,Fixation,Saccade,99,50,444.0349,497.7534,486.8359,412.3643,0
15:25:15:361,49,Fixation,Fixation,99,55,425.4374,498.5582,442.2813,425.8245,0
15:25:15:378,49,Fixation,Fixation,99,55,404.0643,508.6711,424.9811,431.6044,0
15:25:15:395,49,Fixation,Fixation,99,55,398.6044,512.3939,422.2826,434.2101,0
15:25:15:411,49,Fixation,Fixation,99,55,399.3931,513.4537,419.165,436.7169,0
15:25:15:428,49,Fixation,Fixation,99,55,399.2016,512.5699,417.4722,440.5884,0
15:25:15:445,49,Fixation,Fixation,99,55,397.0018,512.527,414.2149,441.5095,0
15:25:15:461,49,Fixation,Fixation,99,55,394.9574,515.2212,413.9731,443.7035,0
15:25:15:478,49,Fixation,Fixation,99,55,394.9058,514.7009,411.8323,444.2055,0
15:25:15:495,49,Fixation,Fixation,99,55,391.8606,510.7274,412.7164,445.1334,0
15:25:15:511,49,Fixation,Fixation,99,55,389.7851,513.0477,411.4442,446.3318,0
15:25:15:528,49,Fixation,Fixation,99,55,389.7442,510.6012,410.2291,447.9731,0
15:25:15:545,49,Fixation,Fixation,99,55,389.3901,514.0996,408.2538,449.4786,0
15:25:15:561,49,Saccade,Fixation,96,55,389.7278,514.0127,407.3164,450.5113,0
15:25:15:578,49,Fixation,Fixation,100,55,388.4763,513.1946,406.6883,450.7673,0
15:25:15:595,49,Fixation,Fixation,100,55,387.5895,516.393,405.1646,451.4579,0
15:25:15:611,49,Fixation,Fixation,100,55,386.6089,511.608,404.1399,451.7156,0
15:25:15:628,49,Fixation,Fixation,100,55,385.7713,513.771,404.7624,452.4453,0
15:25:15:645,49,Fixation,Fixation,100,55,385.7265,513.962,403.8719,452.2304,0
15:25:15:662,49,Fixation,Fixation,100,55,385.4112,515.4817,403.7726,453.3685,0
15:25:15:678,49,Fixation,Fixation,100,55,386.5198,517.1678,403.3319,454.5569,0
15:25:15:695,49,Fixation,Fixation,100,55,387.4143,516.754,403.5726,454.769,0
15:25:15:712,49,Fixation,Fixation,100,55,386.8896,517.8297,403.2419,455.1004,0
15:25:15:728,49,Fixation,Fixation,100,55,387.719,520.2353,402.6065,455.0402,0
15:25:15:745,49,Fixation,Fixation,100,55,389.2466,522.0229,403.5048,454.6127,0
15:25:15:762,49,Fixation,Fixation,100,55,389.4116,522.1464,403.7358,456.1223,0
15:25:15:778,49,Fixation,Fixation,100,55,392.5922,517.4018,403.8477,455.8498,0
15:25:15:795,49,Fixation,Fixation,100,55,393.0296,521.9017,404.0083,456.2495,0
15:25:15:812,49,Fixation,Fixation,100,55,393.6141,521.0547,404.8605,455.2736,0
15:25:15:828,49,Saccade,Saccade,97,51,399.8201,521.0972,409.7886,456.6173,0
15:25:15:845,49,Fixation,Fixation,101,56,440.9072,527.819,485.214,457.6755,0
15:25:15:862,49,Fixation,Fixation,101,56,451.0177,529.2198,499.2179,457.2459,0
15:25:15:879,49,Fixation,Fixation,101,56,461.0085,531.3736,502.3845,459.1505,0
15:25:15:895,49,Fixation,Fixation,101,56,465.4344,532.851,501.4443,460.5937,0
15:25:15:912,49,Fixation,Fixation,101,56,471.7929,535.7358,502.2572,462.1754,0
15:25:15:929,49,Fixation,Fixation,101,56,463.3901,536.613,503.0627,463.4185,0
15:25:15:945,49,Fixation,Fixation,101,56,467.1429,536.1707,501.8255,464.3906,0
15:25:15:962,49,Fixation,Fixation,101,56,466.3887,536.2321,502.2039,465.2776,0
15:25:15:979,49,Fixation,Fixation,101,56,466.5525,537.4385,502.3314,466.5673,0
15:25:15:995,49,Fixation,Fixation,101,56,467.1911,538.5596,502.0012,468.5002,0
15:25:16:012,49,Fixation,Fixation,101,56,467.5386,539.6549,502.0795,468.8124,0
15:25:16:029,49,Fixation,Saccade,101,52,447.148,536.2737,485.2192,468.0234,0
15:25:16:045,49,Saccade,Fixation,98,57,421.8044,533.8626,435.423,467.7414,0
15:25:16:062,49,Fixation,Fixation,102,57,409.1449,531.7046,425.5245,467.6356,0
15:25:16:079,49,Fixation,Fixation,102,57,396.4715,531.9724,419.4322,467.4538,0
15:25:16:096,49,Fixation,Fixation,102,57,397.4942,529.5217,417.0854,467.2755,0
15:25:16:112,49,Fixation,Fixation,102,57,394.67,528.2565,421.8452,467.1728,0
15:25:16:129,49,Fixation,Fixation,102,57,391.4748,526.4579,422.8686,467.0824,0
15:25:16:146,49,Fixation,Fixation,102,57,391.7522,527.4989,421.2265,466.1804,0
15:25:16:162,49,Fixation,Fixation,102,57,393.5837,526.3103,420.636,465.3527,0
15:25:16:179,49,Fixation,Fixation,102,57,393.0937,526.17,421.7121,464.6679,0
15:25:16:196,49,Fixation,Fixation,102,57,393.5684,524.4767,421.34,464.0655,0
15:25:16:212,49,Fixation,Fixation,102,57,392.9251,524.9888,420.5979,464.6332,0
15:25:16:229,49,Fixation,Fixation,102,57,392.947,525.3514,423.1735,465.0036,0
15:25:16:246,49,Fixation,Fixation,102,57,392.6567,526.7826,423.8074,465.3406,0
15:25:16:262,49,Fixation,Fixation,102,57,393.4338,525.859,425.9065,464.3934,0
15:25:16:279,49,Fixation,Fixation,102,57,394.3443,526.133,427.0995,464.4777,0
15:25:16:296,49,Fixation,Fixation,102,57,394.6124,526.049,426.8696,464.8166,0
15:25:16:313,49,Fixation,Fixation,102,57,395.4779,527.7558,427.9915,464.7896,0
15:25:16:329,49,Fixation,Fixation,102,57,396.7805,526.7107,428.574,465.889,0
15:25:16:346,49,Fixation,Fixation,102,57,396.2554,526.3005,429.2434,467.0372,0
15:25:16:363,49,Fixation,Fixation,102,57,395.83,527.6074,428.5635,467.8704,0
15:25:16:379,49,Fixation,Fixation,102,57,395.0851,528.887,429.0962,468.8395,0
15:25:16:396,49,Fixation,Fixation,102,57,394.1281,529.0264,431.2138,469.2755,0
15:25:16:413,49,Fixation,Fixation,102,57,392.8447,529.1824,430.7604,470.4597,0
15:25:16:429,49,Fixation,Fixation,102,57,393.7456,530.2613,431.4597,470.8346,0
15:25:16:446,49,Fixation,Fixation,102,57,394.4922,530.2712,433.2523,472.3719,0
15:25:16:463,49,Fixation,Fixation,102,57,394.4266,530.4469,434.8503,472.6091,0
15:25:16:479,49,Fixation,Fixation,102,57,394.6086,531.7315,435.1142,473.3993,0
15:25:16:496,49,Fixation,Fixation,102,57,396.3568,530.8048,438.1219,473.2294,0
15:25:16:513,49,Fixation,Fixation,102,57,369.2234,530.3982,381.9347,473.8978,0
15:25:16:529,49,-,-,-,-,159.2402,515.787,99.8332,471.2325,0
15:25:16:546,49,-,Blink,-,5,-95.7611,465.0615,0,0,0
15:25:16:563,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:580,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:596,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:613,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:630,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:646,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:663,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:680,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:696,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:713,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:730,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:746,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:763,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:780,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:797,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:813,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:830,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:847,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:863,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:880,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:897,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:913,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:930,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:947,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:964,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:980,49,Blink,Blink,5,5,0,0,0,0,0
15:25:16:997,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:014,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:030,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:047,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:064,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:080,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:097,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:130,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:147,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:164,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:181,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:197,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:214,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:231,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:247,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:264,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:281,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:297,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:314,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:331,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:347,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:364,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:381,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:398,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:414,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:448,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:464,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:481,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:498,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:514,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:531,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:548,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:564,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:581,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:598,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:615,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:631,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:648,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:665,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:681,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:698,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:715,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:731,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:748,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:765,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:782,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:798,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:815,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:832,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:848,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:865,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:882,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:898,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:915,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:932,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:948,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:965,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:982,49,Blink,Blink,5,5,0,0,0,0,0
15:25:17:999,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:015,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:032,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:065,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:099,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:115,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:132,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:149,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:165,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:182,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:199,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:216,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:232,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:249,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:266,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:299,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:316,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:332,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:349,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:366,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:382,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:416,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:433,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:449,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:466,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:483,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:499,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:516,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:533,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:549,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:566,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:583,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:600,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:616,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:633,49,Blink,Blink,5,5,0,0,0,0,0
15:25:18:650,49,Blink,Blink,5,5,0,0,0,0,0
16:07:46:281,36,Separator,Separator,1,1,-,-,-,-,0
16:07:46:288,36,Fixation,Fixation,1,1,656.559,482.525,602.8912,457.2089,0
16:07:46:304,36,Fixation,Fixation,1,1,656.2393,483.9662,595.825,458.9474,0
16:07:46:321,36,Fixation,Fixation,1,1,654.3004,482.1504,591.5561,460.105,0
16:07:46:338,36,Fixation,Fixation,1,1,651.9986,480.9197,590.5026,461.0929,0
16:07:46:354,36,Fixation,Fixation,1,1,649.8045,480.2398,589.5785,464.4378,0
16:07:46:371,36,Fixation,Fixation,1,1,647.228,480.187,587.4449,465.5769,0
16:07:46:388,36,Fixation,Fixation,1,1,644.6937,480.3725,585.8087,465.6955,0
16:07:46:404,36,Fixation,Fixation,1,1,642.9036,480.8557,584.691,465.7613,0
16:07:46:421,36,Fixation,Fixation,1,1,642.538,480.5667,585.3276,467.483,0
16:07:46:438,36,Fixation,Fixation,1,1,640.9519,482.3495,584.7961,469.4358,0
16:07:46:454,36,Fixation,Fixation,1,1,640.092,480.4059,585.2958,470.1708,0
16:07:46:471,36,Fixation,Fixation,1,1,639.9675,478.9072,583.6949,470.7605,0
16:07:46:488,36,Saccade,Saccade,1,1,642.5833,477.3541,584.3505,464.1339,0
16:07:46:505,36,Fixation,Fixation,2,2,640.4739,377.377,585.9236,398.8293,0
16:07:46:521,36,Fixation,Fixation,2,2,639.0649,380.4468,587.7932,395.7787,0
16:07:46:538,36,Fixation,Fixation,2,2,644.2043,393.8021,588.7036,386.9598,0
16:07:46:555,36,Fixation,Fixation,2,2,641.5842,388.2679,590.3382,393.7894,0
16:07:46:571,36,Fixation,Fixation,2,2,648.2097,388.3176,592.1299,395.5892,0
16:07:46:588,36,Fixation,Fixation,2,2,645.5434,395.1799,595.4313,393.2907,0
16:07:46:605,36,Fixation,Fixation,2,2,648.0968,396.641,598.0983,394.0481,0
16:07:46:621,36,Fixation,Fixation,2,2,647.9703,395.9196,597.3197,392.1719,0
16:07:46:638,36,Fixation,Fixation,2,2,646.5007,394.1931,599.1075,391.846,0
16:07:46:655,36,Fixation,Fixation,2,2,646.9214,394.8918,601.4341,394.286,0
16:07:46:671,36,Fixation,Fixation,2,2,645.8977,394.8198,602.9589,391.7061,0
16:07:46:688,36,Fixation,Fixation,2,2,647.1583,396.996,603.0288,392.0621,0
16:07:46:705,36,Fixation,Fixation,2,2,646.0149,397.0945,603.1016,392.7157,0
16:07:46:721,36,Fixation,Fixation,2,2,644.6737,396.6862,605.6821,393.4393,0
16:07:46:738,36,Fixation,Fixation,2,2,647.9414,397.8899,607.3829,392.7082,0
16:07:46:755,36,Fixation,Fixation,2,2,646.4339,400.7379,608.7533,392.898,0
16:07:46:772,36,Fixation,Fixation,2,2,646.4831,395.9177,611.9606,393.4929,0
16:07:46:788,36,Fixation,Fixation,2,2,646.5307,396.6197,613.5446,393.2917,0
16:07:46:805,36,Fixation,Fixation,2,2,647.3632,398.158,614.8542,393.7369,0
16:07:46:822,36,Fixation,Fixation,2,2,649.1671,395.5966,615.6667,394.1127,0
16:07:46:838,36,Fixation,Fixation,2,2,649.8576,394.9882,616.3889,393.3046,0
16:07:46:855,36,Fixation,Fixation,2,2,648.5991,397.2378,617.3216,392.9864,0
16:07:46:872,36,Fixation,Fixation,2,2,649.1419,397.1989,619.2198,393.0988,0
16:07:46:888,36,Fixation,Fixation,2,2,651.409,396.0694,620.2274,393.2309,0
16:07:46:905,36,Fixation,Fixation,2,2,651.552,401.3576,619.9637,394.5802,0
16:07:46:922,36,Fixation,Fixation,2,2,650.4256,393.5597,620.1949,394.747,0
16:07:46:938,36,Fixation,Fixation,2,2,650.6033,399.7356,621.5489,394.0085,0
16:07:46:955,36,Fixation,Fixation,2,2,650.14,401.3481,621.5437,393.3467,0
16:07:46:972,36,Fixation,Fixation,2,2,650.5554,401.1716,621.7501,395.3542,0
16:07:46:989,36,Fixation,Fixation,2,2,650.2726,399.4426,623.2423,395.3013,0
16:07:47:005,36,Fixation,Fixation,2,2,649.0114,400.275,621.9682,395.0745,0
16:07:47:022,36,Fixation,Fixation,2,2,649.2944,400.7453,624.0217,394.8935,0
16:07:47:039,36,Fixation,Fixation,2,2,649.4119,395.2957,623.4857,396.0232,0
16:07:47:055,36,Fixation,Fixation,2,2,648.9801,399.8716,624.1337,396.0194,0
16:07:47:072,36,Fixation,Fixation,2,2,648.6623,394.5824,624.2677,397.372,0
16:07:47:089,36,Fixation,Fixation,2,2,648.2656,399.2512,625.8696,397.5837,0
16:07:47:105,36,Fixation,Fixation,2,2,647.7164,400.0201,626.0684,397.8936,0
16:07:47:122,36,Fixation,Fixation,2,2,647.6502,399.4666,625.7095,396.9313,0
16:07:47:139,36,Fixation,Fixation,2,2,646.8401,398.2936,625.7479,396.7031,0
16:07:47:155,36,Fixation,Fixation,2,2,647.7822,394.4199,624.1078,394.1833,0
16:07:47:172,36,Fixation,Fixation,2,2,647.3344,397.7616,624.8062,393.8265,0
16:07:47:189,36,Fixation,Fixation,2,2,648.6819,395.4096,625.0476,394.4861,0
16:07:47:205,36,Fixation,Fixation,2,2,647.8864,400.5436,625.2636,395.0593,0
16:07:47:222,36,Fixation,Fixation,2,2,648.7213,396.214,625.1527,394.6719,0
16:07:47:239,36,Fixation,Fixation,2,2,649.0773,397.5748,624.883,395.1866,0
16:07:47:256,36,Fixation,Fixation,2,2,647.4119,407.0846,625.7134,400.0004,0
16:07:47:272,36,Fixation,Fixation,2,2,647.4756,409.337,625.4733,402.5588,0
16:07:47:289,36,Fixation,Fixation,2,2,647.4849,414.9285,625.9315,406.9039,0
16:07:47:306,36,Fixation,Fixation,2,2,646.3911,415.521,626.0556,402.8851,0
